Var2	value	sum	genome
4416	33X11272183	outsider	5	33
4417	33X11272188	outsider	8	33
4418	33X11272368	outsider	6	33
4419	33X11272387	outsider	4	33
4420	33X11272846	outsider	3	33
4421	33X11273361	outsider	6	33
4422	33X11273543	outsider	3	33
4423	33X11273572	outsider	10	33
4424	33X11273718	outsider	5	33
4425	33X11273745	outsider	8	33
4426	33X11273791	outsider	7	33
4427	33X11273797	outsider	7	33
4428	33X11273946	outsider	4	33
4429	33X11273968	outsider	4	33
4430	33X11273976	outsider	3	33
4431	33X11273990	outsider	3	33
4432	33X11274061	outsider	10	33
4433	33X11274100	outsider	7	33
4434	33X11274288	outsider	17	33
4435	33X11274467	outsider	6	33
4436	33X11274516	outsider	7	33
4437	33X11274714	outsider	6	33
4438	33X11275501	outsider	7	33
4439	33X11275524	outsider	13	33
4440	33X11275775	outsider	3	33
4441	33X11276145	outsider	9	33
4442	33X11276270	outsider	5	33
4443	33X11276281	outsider	8	33
4444	33X11276426	outsider	12	33
4445	33X11276450	outsider	7	33
4446	33X11276525	outsider	12	33
4447	33X11276791	outsider	4	33
4448	33X11277159	outsider	6	33
4449	33X11277160	outsider	16	33
4450	33X11277501	outsider	5	33
4451	33X11277759	outsider	7	33
4452	33X11277799	outsider	10	33
4453	33X11277801	outsider	12	33
4454	33X11277886	outsider	13	33
4455	33X11278162	outsider	7	33
4456	33X11278231	outsider	6	33
4457	33X11278261	outsider	4	33
4458	33X11278593	outsider	8	33
4459	33X11279193	outsider	4	33
4460	33X11279277	outsider	5	33
4461	33X11279464	outsider	13	33
4462	33X11279706	outsider	6	33
4463	33X11279713	outsider	5	33
4464	33X11279782	outsider	9	33
4465	33X11279790	outsider	9	33
4466	33X11279979	outsider	4	33
4467	33X11280139	outsider	5	33
4468	33X11280324	outsider	3	33
4469	33X11280442	outsider	14	33
4470	33X11280447	outsider	11	33
4471	33X11280585	outsider	16	33
4472	33X11280708	outsider	8	33
4473	33X11280820	outsider	6	33
4474	33X11281261	outsider	17	33
4475	33X11281285	outsider	5	33
4476	33X11281298	outsider	11	33
4477	33X11281332	outsider	3	33
4478	34X11281434	outsider	5	34
4479	34X11281435	outsider	12	34
4480	34X11281439	outsider	6	34
4481	34X11281440	outsider	3	34
4482	34X11281456	outsider	22	34
4483	34X11281489	outsider	4	34
4484	34X11281522	outsider	6	34
4485	34X11281535	outsider	12	34
4486	34X11281556	outsider	4	34
4487	34X11281569	outsider	6	34
4488	34X11281571	outsider	15	34
4489	34X11281599	outsider	15	34
4490	34X11281600	outsider	9	34
4491	34X11281601	outsider	5	34
4492	34X11281609	outsider	3	34
4493	34X11281625	outsider	9	34
4494	34X11281686	outsider	3	34
4495	34X11281694	outsider	11	34
4496	34X11281697	outsider	11	34
4497	34X11281703	outsider	29	34
4498	34X11281717	outsider	10	34
4499	34X11281743	outsider	6	34
4500	34X11281745	outsider	28	34
4501	34X11281781	outsider	10	34
4502	34X11281794	outsider	10	34
4503	34X11281837	outsider	26	34
4504	34X11281854	outsider	20	34
4505	34X11281859	outsider	20	34
4506	34X11281928	outsider	14	34
4507	34X11281934	outsider	13	34
4508	34X11281936	outsider	3	34
4509	34X11281998	outsider	9	34
4510	34X11282020	outsider	25	34
4511	34X11282027	outsider	6	34
4512	34X11282146	outsider	5	34
4513	34X11282159	outsider	8	34
4514	34X11282412	outsider	27	34
4515	34X11282493	outsider	11	34
4516	34X11282562	outsider	12	34
4517	34X11282563	outsider	33	34
4518	34X11282606	outsider	7	34
4519	34X11282617	outsider	6	34
4520	34X11282672	outsider	9	34
4521	34X11282699	outsider	7	34
4522	34X11282702	outsider	8	34
4523	34X11282797	outsider	15	34
4524	34X11282811	outsider	3	34
4525	34X11282824	outsider	22	34
4526	34X11282882	outsider	14	34
4527	34X11282911	outsider	5	34
4528	34X11282927	outsider	19	34
4529	34X11283077	outsider	4	34
4530	34X11283080	outsider	5	34
4531	34X11283085	outsider	3	34
4532	34X11283091	outsider	5	34
4533	34X11283097	outsider	9	34
4534	34X11283228	outsider	11	34
4535	34X11283235	outsider	25	34
4536	34X11283510	outsider	8	34
4537	34X11283820	outsider	27	34
4538	34X11283873	outsider	4	34
4539	35X11283913	outsider	20	35
4540	35X11283918	outsider	6	35
4541	35X11283929	outsider	8	35
4542	35X11283977	outsider	9	35
4543	35X11284016	outsider	4	35
4544	35X11284117	outsider	8	35
4545	35X11284160	outsider	6	35
4546	35X11284216	outsider	16	35
4547	35X11284220	outsider	10	35
4548	35X11284259	outsider	24	35
4549	35X11284266	outsider	20	35
4550	35X11284335	outsider	19	35
4551	35X11284349	outsider	20	35
4552	35X11284395	outsider	11	35
4553	35X11284405	outsider	10	35
4554	35X11284407	outsider	8	35
4555	35X11284530	outsider	24	35
4556	35X11284580	outsider	5	35
4557	35X11284581	outsider	4	35
4558	35X11284585	outsider	11	35
4559	35X11284586	outsider	6	35
4560	35X11284601	outsider	24	35
4561	35X11284674	outsider	3	35
4562	35X11284682	outsider	7	35
4563	35X11284686	outsider	3	35
4564	35X11284690	outsider	7	35
4565	35X11284774	outsider	13	35
4566	35X11284877	outsider	12	35
4567	35X11284879	outsider	24	35
4568	35X11284898	outsider	14	35
4569	35X11284902	outsider	25	35
4570	35X11284968	outsider	25	35
4571	35X11285047	outsider	17	35
4572	35X11285051	outsider	6	35
4573	35X11285079	outsider	19	35
4574	35X11285475	outsider	24	35
4575	35X11285547	outsider	21	35
4576	35X11285550	outsider	5	35
4577	35X11285659	outsider	13	35
4578	35X11285661	outsider	5	35
4579	35X11285666	outsider	11	35
4580	35X11285683	outsider	24	35
4581	35X11285778	outsider	11	35
4582	35X11285787	outsider	21	35
4583	35X11285804	outsider	10	35
4584	35X11285831	outsider	11	35
4585	35X11286055	outsider	13	35
4586	35X11286076	outsider	8	35
4587	35X11286143	outsider	4	35
4588	35X11286160	outsider	21	35
4589	35X11286170	outsider	17	35
4590	35X11286171	outsider	4	35
4591	35X11286275	outsider	19	35
4592	35X11286306	outsider	13	35
4593	35X11286348	outsider	11	35
4594	35X11286377	outsider	24	35
4595	35X11286378	outsider	6	35
4596	35X11286386	outsider	17	35
4597	35X11286389	outsider	5	35
4598	35X11286413	outsider	3	35
4599	35X11286419	outsider	4	35
4600	35X11286458	outsider	3	35
4601	35X11286488	outsider	26	35
4602	35X11286662	outsider	6	35
4603	35X11286667	outsider	6	35
4604	35X11286671	outsider	17	35
4605	35X11286688	outsider	3	35
4606	35X11286737	outsider	11	35
4607	35X11286808	outsider	21	35
4608	35X11286810	outsider	27	35
4609	35X11286905	outsider	11	35
4610	35X11287230	outsider	5	35
4611	35X11287231	outsider	28	35
4612	35X11287299	outsider	27	35
4613	35X11287522	outsider	22	35
4614	35X11287551	outsider	14	35
4615	35X11287555	outsider	17	35
4616	36X11287646	outsider	11	36
4617	36X11287787	outsider	5	36
4618	36X11288013	outsider	10	36
4619	36X11288039	outsider	7	36
4620	36X11288502	outsider	8	36
4621	36X11288544	outsider	6	36
4622	36X11288548	outsider	3	36
4623	36X11288556	outsider	4	36
4624	36X11288680	outsider	4	36
4625	36X11288779	outsider	4	36
4626	36X11289002	outsider	5	36
4627	36X11289405	outsider	5	36
4628	36X11289538	outsider	6	36
4629	36X11289671	outsider	7	36
4630	36X11289684	outsider	5	36
4631	36X11290008	outsider	3	36
4632	36X11290043	outsider	3	36
4633	36X11290861	outsider	3	36
4634	36X11291089	outsider	3	36
4635	36X11291312	outsider	3	36
4636	36X11291318	outsider	8	36
4637	36X11291464	outsider	4	36
4638	36X11291839	outsider	6	36
4639	36X11292110	outsider	3	36
4640	36X11292533	outsider	5	36
4641	36X11292549	outsider	10	36
4642	36X11292666	outsider	10	36
4643	36X11292828	outsider	3	36
4644	36X11293183	outsider	9	36
4645	36X11293326	outsider	4	36
4646	36X11293930	outsider	4	36
4647	36X11294575	outsider	4	36
4648	36X11295457	outsider	9	36
4649	36X11295503	outsider	5	36
4650	36X11295555	outsider	4	36
4651	36X11295726	outsider	3	36
4652	36X11295938	outsider	3	36
4653	36X11297100	outsider	7	36
4654	36X11297234	outsider	5	36
4655	36X11297256	outsider	8	36
4656	36X11297261	outsider	3	36
4657	36X11297339	outsider	3	36
4658	36X11297460	outsider	3	36
4659	36X11297556	outsider	5	36
4660	36X11298022	outsider	4	36
4661	36X11298209	outsider	3	36
4662	36X11298307	outsider	4	36
4663	36X11298469	outsider	4	36
4664	36X11298781	outsider	6	36
4665	36X11298799	outsider	6	36
4666	36X11298985	outsider	3	36
4667	36X11299262	outsider	6	36
4668	36X11299380	outsider	6	36
4669	36X11299890	outsider	3	36
4670	36X11299894	outsider	5	36
4671	36X11299946	outsider	6	36
4672	36X11300217	outsider	3	36
4673	36X11300332	outsider	3	36
4674	36X11300976	outsider	8	36
4675	36X11301075	outsider	12	36
4676	36X11301078	outsider	4	36
4677	36X11301143	outsider	6	36
4678	36X11301291	outsider	5	36
4679	36X11301527	outsider	7	36
4680	36X11301802	outsider	4	36
4681	36X11302111	outsider	8	36
4682	36X11302224	outsider	6	36
4683	36X11302556	outsider	3	36
4684	36X11303554	outsider	7	36
4685	36X11303910	outsider	8	36
4686	36X11304249	outsider	3	36
4687	36X11304370	outsider	5	36
4688	36X11304447	outsider	3	36
4689	36X11304497	outsider	3	36
4690	36X11304525	outsider	3	36
4691	36X11304678	outsider	5	36
4692	36X11306754	outsider	8	36
4693	36X11306870	outsider	6	36
4694	36X11307074	outsider	5	36
4695	36X11307252	outsider	5	36
4696	36X11307444	outsider	8	36
4697	36X11307757	outsider	10	36
4698	36X11307812	outsider	5	36
4699	36X11307980	outsider	6	36
4700	36X11307994	outsider	3	36
4701	36X11307997	outsider	8	36
4702	36X11308005	outsider	9	36
4703	36X11308028	outsider	5	36
4704	36X11308059	outsider	6	36
4705	36X11308128	outsider	7	36
4706	36X11308292	outsider	4	36
4707	36X11308428	outsider	8	36
4708	36X11308454	outsider	3	36
4709	36X11308492	outsider	7	36
4710	36X11308669	outsider	8	36
4711	36X11308675	outsider	3	36
4712	36X11309064	outsider	4	36
4713	36X11309071	outsider	4	36
4714	36X11309192	outsider	7	36
4715	36X11309232	outsider	9	36
4716	36X11309233	outsider	5	36
4717	36X11309343	outsider	6	36
4718	36X11309353	outsider	3	36
4719	36X11309359	outsider	6	36
4720	36X11309408	outsider	5	36
4721	36X11309423	outsider	4	36
4722	36X11309561	outsider	4	36
4723	36X11309729	outsider	5	36
4724	36X11310270	outsider	7	36
4725	36X11310372	outsider	4	36
4726	36X11310396	outsider	5	36
4727	36X11310456	outsider	5	36
4728	36X11310574	outsider	7	36
4729	36X11310607	outsider	5	36
4730	36X11311050	outsider	4	36
4731	36X11311697	outsider	4	36
4732	36X11312021	outsider	3	36
4733	36X11312619	outsider	4	36
4734	36X11312652	outsider	5	36
4735	36X11312660	outsider	3	36
4736	36X11312723	outsider	3	36
4737	36X11314249	outsider	6	36
4738	36X11314760	outsider	8	36
4739	36X11315224	outsider	3	36
4740	36X11315278	outsider	6	36
4741	36X11315529	outsider	3	36
4742	36X11315804	outsider	4	36
4743	36X11315925	outsider	5	36
4744	36X11316167	outsider	6	36
4745	36X11316324	outsider	3	36
4746	36X11316588	outsider	5	36
4747	36X11316659	outsider	6	36
4748	36X11316832	outsider	5	36
4749	36X11316888	outsider	6	36
4750	36X11316945	outsider	6	36
4751	36X11316971	outsider	7	36
4752	36X11317059	outsider	3	36
4753	36X11317199	outsider	6	36
4754	36X11317509	outsider	7	36
4755	36X11317534	outsider	4	36
4756	36X11317547	outsider	4	36
4757	36X11320257	outsider	5	36
4758	36X11320267	outsider	3	36
4759	36X11320752	outsider	3	36
4760	36X11321190	outsider	5	36
4761	36X11321550	outsider	3	36
4762	36X11321995	outsider	3	36
4763	36X11322081	outsider	4	36
4764	36X11322094	outsider	6	36
4765	36X11322249	outsider	5	36
4766	36X11322289	outsider	3	36
4767	36X11322352	outsider	3	36
4768	36X11322363	outsider	4	36
4769	36X11322509	outsider	4	36
4770	36X11322512	outsider	3	36
4771	36X11322586	outsider	9	36
4772	36X11322649	outsider	3	36
4773	36X11322689	outsider	6	36
4774	36X11323205	outsider	4	36
4775	36X11323244	outsider	5	36
4776	36X11323253	outsider	5	36
4777	36X11323260	outsider	5	36
4778	36X11323429	outsider	3	36
4779	36X11323551	outsider	11	36
4780	36X11323594	outsider	10	36
4781	36X11324130	outsider	3	36
4782	36X11324724	outsider	3	36
4783	36X11324871	outsider	11	36
4784	36X11325133	outsider	6	36
4785	36X11325953	outsider	7	36
4786	36X11325976	outsider	4	36
4787	36X11326414	outsider	7	36
4788	36X11326594	outsider	8	36
4789	36X11327108	outsider	8	36
4790	36X11327232	outsider	5	36
4791	36X11327257	outsider	6	36
4792	36X11327411	outsider	5	36
4793	36X11327643	outsider	8	36
4794	36X11327911	outsider	5	36
4795	36X11328047	outsider	6	36
4796	36X11328503	outsider	3	36
4797	36X11328587	outsider	7	36
4798	36X11329247	outsider	9	36
4799	36X11329550	outsider	8	36
4800	36X11330484	outsider	6	36
4801	36X11330593	outsider	6	36
4802	36X11330769	outsider	5	36
4803	36X11331382	outsider	3	36
4804	36X11331559	outsider	4	36
4805	36X11331686	outsider	3	36
4806	36X11332579	outsider	5	36
4807	36X11332679	outsider	5	36
4808	36X11332802	outsider	6	36
4809	36X11333155	outsider	9	36
4810	36X11333177	outsider	3	36
4811	36X11333342	outsider	4	36
4812	36X11333499	outsider	7	36
4813	36X11333757	outsider	8	36
4814	36X11333803	outsider	3	36
4815	36X11333975	outsider	3	36
4816	36X11333978	outsider	6	36
4817	36X11334272	outsider	10	36
4818	36X11334801	outsider	5	36
4819	36X11335662	outsider	10	36
4820	36X11335690	outsider	4	36
4821	36X11335852	outsider	3	36
4822	36X11336234	outsider	5	36
4823	36X11336263	outsider	6	36
4824	36X11336264	outsider	7	36
4825	36X11336267	outsider	4	36
4826	36X11336414	outsider	7	36
4827	36X11336526	outsider	5	36
4828	36X11336555	outsider	5	36
4829	36X11336834	outsider	5	36
4830	36X11337036	outsider	6	36
4831	36X11337198	outsider	5	36
4832	36X11337814	outsider	6	36
4833	36X11338560	outsider	6	36
4834	36X11338568	outsider	4	36
4835	37X11339117	outsider	5	37
4836	37X11339142	outsider	11	37
4837	37X11339250	outsider	4	37
4838	37X11339440	outsider	9	37
4839	37X11339457	outsider	3	37
4840	37X11339487	outsider	3	37
4841	37X11339612	outsider	3	37
4842	37X11339622	outsider	11	37
4843	37X11339714	outsider	11	37
4844	37X11339836	outsider	3	37
4845	37X11339989	outsider	3	37
4846	37X11340024	outsider	11	37
4847	37X11340113	outsider	3	37
4848	37X11340213	outsider	3	37
4849	37X11340356	outsider	12	37
4850	37X11340399	outsider	3	37
4851	37X11340479	outsider	4	37
4852	37X11340561	outsider	7	37
4853	37X11341071	outsider	8	37
4854	37X11341078	outsider	3	37
4855	37X11341095	outsider	3	37
4856	37X11341123	outsider	8	37
4857	37X11341125	outsider	8	37
4858	37X11341141	outsider	6	37
4859	37X11341195	outsider	4	37
4860	37X11341234	outsider	3	37
4861	37X11341423	outsider	4	37
4862	37X11341581	outsider	3	37
4863	37X11341582	outsider	4	37
4864	37X11341635	outsider	12	37
4865	37X11341690	outsider	6	37
4866	37X11341766	outsider	5	37
4867	37X11341960	outsider	5	37
4868	37X11342132	outsider	7	37
4869	37X11342147	outsider	6	37
4870	37X11342213	outsider	5	37
4871	37X11342238	outsider	3	37
4872	37X11342282	outsider	7	37
4873	37X11342624	outsider	4	37
4874	37X11342707	outsider	4	37
4875	37X11342748	outsider	3	37
4876	37X11343381	outsider	7	37
4877	37X11343466	outsider	3	37
4878	37X11343576	outsider	4	37
4879	37X11343580	outsider	3	37
4880	37X11343667	outsider	11	37
4881	37X11344094	outsider	4	37
4882	37X11344172	outsider	10	37
4883	37X11344220	outsider	4	37
4884	37X11344235	outsider	9	37
4885	37X11344383	outsider	3	37
4886	37X11344560	outsider	6	37
4887	37X11344774	outsider	7	37
4888	37X11345149	outsider	3	37
4889	37X11345243	outsider	6	37
4890	37X11345244	outsider	8	37
4891	37X11345304	outsider	3	37
4892	37X11345322	outsider	5	37
4893	37X11345444	outsider	11	37
4894	37X11345856	outsider	6	37
4895	37X11345914	outsider	3	37
4896	37X11346556	outsider	5	37
4897	37X11346560	outsider	13	37
4898	37X11346765	outsider	3	37
4899	37X11346833	outsider	11	37
4900	37X11347485	outsider	3	37
4901	37X11347636	outsider	7	37
4902	37X11347677	outsider	5	37
4903	37X11347679	outsider	6	37
4904	37X11347814	outsider	3	37
4905	37X11347967	outsider	3	37
4906	37X11348000	outsider	3	37
4907	37X11348026	outsider	3	37
4908	37X11348044	outsider	3	37
4909	37X11348061	outsider	7	37
4910	37X11348149	outsider	3	37
4911	37X11348254	outsider	6	37
4912	37X11348263	outsider	3	37
4913	37X11348443	outsider	3	37
4914	37X11348881	outsider	6	37
4915	37X11349310	outsider	3	37
4916	37X11349316	outsider	6	37
4917	37X11349467	outsider	7	37
4918	37X11349698	outsider	9	37
4919	37X11349935	outsider	3	37
4920	37X11350234	outsider	3	37
4921	37X11350257	outsider	6	37
4922	37X11350260	outsider	7	37
4923	37X11350381	outsider	4	37
4924	37X11350404	outsider	10	37
4925	37X11350432	outsider	5	37
4926	37X11350628	outsider	3	37
4927	37X11350859	outsider	3	37
4928	37X11351153	outsider	4	37
4929	37X11351374	outsider	6	37
4930	37X11351393	outsider	4	37
4931	37X11351727	outsider	3	37
4932	37X11352063	outsider	6	37
4933	37X11352838	outsider	5	37
4934	37X11352857	outsider	5	37
4935	37X11353095	outsider	9	37
4936	37X11353097	outsider	5	37
4937	37X11353210	outsider	3	37
4938	37X11353229	outsider	8	37
4939	37X11353510	outsider	7	37
4940	37X11353511	outsider	6	37
4941	37X11353627	outsider	4	37
4942	37X11353860	outsider	4	37
4943	37X11354049	outsider	3	37
4944	37X11354297	outsider	4	37
4945	37X11354453	outsider	8	37
4946	37X11354454	outsider	4	37
4947	37X11354649	outsider	6	37
4948	37X11354750	outsider	7	37
4949	37X11354795	outsider	4	37
4950	37X11354952	outsider	3	37
4951	37X11355033	outsider	4	37
4952	37X11355339	outsider	4	37
4953	37X11355481	outsider	7	37
4954	37X11355497	outsider	3	37
4955	37X11355547	outsider	9	37
4956	37X11355800	outsider	14	37
4957	37X11355853	outsider	8	37
4958	37X11355990	outsider	3	37
4959	37X11356030	outsider	8	37
4960	37X11356364	outsider	3	37
4961	37X11356419	outsider	7	37
4962	37X11356784	outsider	5	37
4963	37X11356872	outsider	4	37
4964	37X11356875	outsider	6	37
4965	37X11356876	outsider	6	37
4966	37X11356905	outsider	3	37
4967	37X11357335	outsider	3	37
4968	37X11357502	outsider	4	37
4969	37X11357639	outsider	4	37
4970	37X11357913	outsider	11	37
4971	37X11357968	outsider	3	37
4972	37X11358329	outsider	4	37
4973	37X11358431	outsider	6	37
4974	37X11358460	outsider	11	37
4975	37X11358465	outsider	3	37
4976	37X11358489	outsider	3	37
4977	37X11358497	outsider	8	37
4978	37X11358702	outsider	11	37
4979	39X11560259	outsider	4	39
4980	39X11561355	outsider	5	39
4981	39X11561405	outsider	3	39
4982	39X11565556	outsider	4	39
4983	39X11569262	outsider	6	39
4984	39X11569645	outsider	3	39
4985	39X11575760	outsider	3	39
4986	39X11577014	outsider	3	39
4987	39X11579212	outsider	3	39
4988	39X11581957	outsider	5	39
4989	39X11586330	outsider	3	39
4990	39X11586339	outsider	3	39
4991	39X11599889	outsider	4	39
4992	39X11609574	outsider	3	39
4993	39X11609804	outsider	3	39
4994	39X11615299	outsider	3	39
4995	39X11628371	outsider	4	39
4996	39X11630309	outsider	6	39
4997	39X11630360	outsider	3	39
4998	39X11644149	outsider	3	39
4999	39X11645869	outsider	4	39
5000	39X11646311	outsider	4	39
5001	39X11646465	outsider	3	39
5002	39X11649352	outsider	3	39
5003	39X11652351	outsider	6	39
5004	39X11657235	outsider	3	39
5005	39X11657917	outsider	3	39
5006	40X11672561	outsider	8	40
5007	40X11676959	outsider	10	40
5008	40X11678921	outsider	8	40
5009	40X11680070	outsider	8	40
5010	40X11680879	outsider	3	40
5011	40X11680903	outsider	3	40
5012	40X11682163	outsider	8	40
5013	40X11685435	outsider	5	40
5014	40X11687220	outsider	9	40
5015	40X11691176	outsider	5	40
5016	40X11697942	outsider	4	40
5017	40X11698149	outsider	4	40
5018	40X11701315	outsider	10	40
5019	40X11701450	outsider	7	40
5020	40X11704075	outsider	3	40
5021	40X11705089	outsider	3	40
5022	40X11706092	outsider	4	40
5023	40X11706449	outsider	6	40
5024	40X11709370	outsider	8	40
5025	40X11709721	outsider	3	40
5026	40X11712664	outsider	3	40
5027	40X11712768	outsider	7	40
5028	40X11716740	outsider	6	40
5029	40X11719532	outsider	4	40
5030	40X11720401	outsider	7	40
5031	40X11728000	outsider	7	40
5032	40X11731358	outsider	4	40
5033	40X11733605	outsider	3	40
5034	40X11734152	outsider	8	40
5035	40X11734160	outsider	6	40
5036	40X11735159	outsider	6	40
5037	40X11736935	outsider	4	40
5038	40X11739803	outsider	5	40
5039	40X11739891	outsider	3	40
5040	40X11741646	outsider	6	40
5041	40X11743315	outsider	3	40
5042	40X11748323	outsider	10	40
5043	40X11748953	outsider	7	40
5044	40X11749977	outsider	5	40
5045	40X11750101	outsider	3	40
5046	40X11756969	outsider	6	40
5047	40X11760680	outsider	6	40
5048	40X11765749	outsider	6	40
5049	40X11768604	outsider	9	40
5050	41X11773545	outsider	3	41
5051	41X11774460	outsider	15	41
5052	41X11774499	outsider	3	41
5053	41X11776597	outsider	10	41
5054	41X11777023	outsider	3	41
